"Transects","Elsamp","Binomial","Subfamily","Genus","TrophicLevel","Specialization","NestingSite"
"1986.Wheeler&Wheeler.G",2000.00,"Myrmica.tahoensis","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Myrmica.lobifrons","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Myrmica.americana","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Myrmica.fracticornis","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Pheidole.paiute","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Pheidole.pilifera","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Pheidole.ceres","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Pogonomyrmex.salinus","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Pogonomyrmex.occidentalis","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Solenopsis.molesta","Myrmicinae","Solenopsis",,,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Stenamma.smithi","Myrmicinae","Stenamma",,,"Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Temnothorax.nevadensis","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Temnothorax.tricarinatus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Temnothorax.rugatulus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Temnothorax.andrei","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2000.00,"Veromessor.lariversi","Myrmicinae","Veromessor","Granivore",,"Gr"
"1986.Wheeler&Wheeler.G",2000.00,"Veromessor.lobognathus","Myrmicinae","Veromessor","Granivore",,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Amblyopone.pallipes","Amblyoponinae","Amblyopone","Predator","S","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Conomyrma.insana","Dolichoderinae","Conomyrma","Predator, Scavenger, Plant fluid, Honeydew",,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Forelius.pruinosus","Dolichoderinae","Forelius","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Liometopum.luctuosum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Tapinoma.sessile","Dolichoderinae","Tapinoma","Scavenger, Honeydew","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.semitestaceus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.hyatti","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.vicinus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.ocreatus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.laevigatus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.sansabeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.essigi","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Camponotus.modoc","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.manni","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.lasioides","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.propinqua","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.aerata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.obtusopilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.neogagates","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.neoclara","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.fusca","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.laeviceps","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.obscuripes","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.haemorrhoidalis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.subpolita","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.argentea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.puberula","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.subnitens","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.planipilis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.neorufibarbis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.moki","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.microgyna","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.subsericea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.densiventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.obscuriventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.subelongata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.sibylla","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.oreas","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.integroides","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.subnuda","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.hewitti","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.nevadensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.microphthalma","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Formica.ciliata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.neoniger","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.humilis","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.alienus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.crypticus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.pallitarsis","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.sitiens","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Lasius.flavus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmecocystus.koso","Formicinae","Myrmecocystus",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmecocystus.mexicanus","Formicinae","Myrmecocystus",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmecocystus.hammettensis","Formicinae","Myrmecocystus",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Polyergus.breviceps","Formicinae","Polyergus",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Aphaenogaster.occidentalis","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Aphaenogaster.uinta","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Crematogaster.mormonum","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Crematogaster.mutans","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Leptothorax.nitens","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Leptothorax.muscorum","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Manica.mutica","Myrmicinae","Manica","Presumed Predator, Scavenger","PrG","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Manica.hunteri","Myrmicinae","Manica","Presumed Predator, Scavenger","PrG","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Manica.bradleyi","Myrmicinae","Manica","Presumed Predator, Scavenger","PrG","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Monomorium.minimum","Myrmicinae","Monomorium",,"G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmica.incompleta","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmica.tahoensis","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmica.lobifrons","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmica.americana","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Myrmica.fracticornis","Myrmicinae","Myrmica",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Pheidole.paiute","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Pheidole.pilifera","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Pheidole.ceres","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Pogonomyrmex.salinus","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Pogonomyrmex.occidentalis","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Solenopsis.molesta","Myrmicinae","Solenopsis",,,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Stenamma.smithi","Myrmicinae","Stenamma",,,"Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Temnothorax.nevadensis","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Temnothorax.tricarinatus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Temnothorax.rugatulus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Temnothorax.andrei","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2100.00,"Veromessor.lariversi","Myrmicinae","Veromessor","Granivore",,"Gr"
"1986.Wheeler&Wheeler.G",2100.00,"Veromessor.lobognathus","Myrmicinae","Veromessor","Granivore",,"Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Conomyrma.insana","Dolichoderinae","Conomyrma","Predator, Scavenger, Plant fluid, Honeydew",,"Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Liometopum.luctuosum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Tapinoma.sessile","Dolichoderinae","Tapinoma","Scavenger, Honeydew","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.semitestaceus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.hyatti","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.vicinus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.laevigatus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.sansabeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.essigi","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Camponotus.modoc","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.manni","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.lasioides","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.propinqua","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.aerata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.obtusopilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.neogagates","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.neoclara","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.fusca","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.obscuripes","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.haemorrhoidalis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.subpolita","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.argentea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.puberula","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.subnitens","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.planipilis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.neorufibarbis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.microgyna","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.subsericea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.densiventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.obscuriventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.subelongata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.sibylla","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.oreas","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.subnuda","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.hewitti","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.nevadensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.microphthalma","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Formica.querquetulana","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.neoniger","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.humilis","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.alienus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.crypticus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.pallitarsis","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.sitiens","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Lasius.flavus","Formicinae","Lasius",,"G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Myrmecocystus.mexicanus","Formicinae","Myrmecocystus",,,"Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Polyergus.breviceps","Formicinae","Polyergus",,,"Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Aphaenogaster.occidentalis","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Aphaenogaster.uinta","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Crematogaster.mormonum","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Crematogaster.mutans","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1986.Wheeler&Wheeler.G",2200.00,"Leptothorax.nitens","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1986.Wheeler&Wheeler.G",2200.00,"Leptothorax.muscorum","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
