"","Transect","Label","Elsamp","Subfamily","SFnumSpp","id"
"3324","1986.Wheeler&Wheeler.G","Nevada, USA",500,"Ponerinae",0,104
"3325","1986.Wheeler&Wheeler.G","Nevada, USA",600,"Ponerinae",0,105
"3326","1986.Wheeler&Wheeler.G","Nevada, USA",700,"Ponerinae",0,106
"3327","1986.Wheeler&Wheeler.G","Nevada, USA",800,"Ponerinae",0,107
"3328","1986.Wheeler&Wheeler.G","Nevada, USA",900,"Ponerinae",0,108
"3329","1986.Wheeler&Wheeler.G","Nevada, USA",1000,"Ponerinae",0,109
"3330","1986.Wheeler&Wheeler.G","Nevada, USA",1100,"Ponerinae",0,110
"3331","1986.Wheeler&Wheeler.G","Nevada, USA",1200,"Ponerinae",0,111
"3332","1986.Wheeler&Wheeler.G","Nevada, USA",1300,"Ponerinae",0,112
"3333","1986.Wheeler&Wheeler.G","Nevada, USA",1400,"Ponerinae",0,113
"3334","1986.Wheeler&Wheeler.G","Nevada, USA",1500,"Ponerinae",0,114
"3335","1986.Wheeler&Wheeler.G","Nevada, USA",1600,"Ponerinae",0,115
"3336","1986.Wheeler&Wheeler.G","Nevada, USA",1700,"Ponerinae",0,116
"3337","1986.Wheeler&Wheeler.G","Nevada, USA",1800,"Ponerinae",0,117
"3338","1986.Wheeler&Wheeler.G","Nevada, USA",1900,"Ponerinae",0,118
"3339","1986.Wheeler&Wheeler.G","Nevada, USA",2000,"Ponerinae",0,119
"3340","1986.Wheeler&Wheeler.G","Nevada, USA",2100,"Ponerinae",0,120
"3341","1986.Wheeler&Wheeler.G","Nevada, USA",2200,"Ponerinae",0,121
"3342","1986.Wheeler&Wheeler.G","Nevada, USA",2300,"Ponerinae",0,122
"3343","1986.Wheeler&Wheeler.G","Nevada, USA",2400,"Ponerinae",0,123
"3344","1986.Wheeler&Wheeler.G","Nevada, USA",2500,"Ponerinae",0,124
"3345","1986.Wheeler&Wheeler.G","Nevada, USA",2600,"Ponerinae",0,125
"3346","1986.Wheeler&Wheeler.G","Nevada, USA",2700,"Ponerinae",0,126
"3347","1986.Wheeler&Wheeler.G","Nevada, USA",2800,"Ponerinae",0,127
"3348","1986.Wheeler&Wheeler.G","Nevada, USA",2900,"Ponerinae",0,128
"3349","1986.Wheeler&Wheeler.G","Nevada, USA",3000,"Ponerinae",0,129
"3350","1986.Wheeler&Wheeler.G","Nevada, USA",3100,"Ponerinae",0,130
"3351","1986.Wheeler&Wheeler.G","Nevada, USA",3200,"Ponerinae",0,131
"3352","1986.Wheeler&Wheeler.G","Nevada, USA",3300,"Ponerinae",0,132
"3353","1986.Wheeler&Wheeler.G","Nevada, USA",3400,"Ponerinae",0,133
"3354","1986.Wheeler&Wheeler.G","Nevada, USA",3500,"Ponerinae",0,134
"3355","1986.Wheeler&Wheeler.G","Nevada, USA",3600,"Ponerinae",0,135
"3356","1986.Wheeler&Wheeler.G","Nevada, USA",3700,"Ponerinae",0,136
"3357","1997.Samson et al.A","Mt Isarog, Philippines",250,"Ponerinae",2,137
"3359","1997.Samson et al.A","Mt Isarog, Philippines",475,"Ponerinae",1,139
"3364","1997.Samson et al.A","Mt Isarog, Philippines",900,"Ponerinae",1,144
"3366","1997.Samson et al.A","Mt Isarog, Philippines",1125,"Ponerinae",1,146
"3368","1997.Samson et al.A","Mt Isarog, Philippines",1350,"Ponerinae",0,148
"3370","1997.Samson et al.A","Mt Isarog, Philippines",1550,"Ponerinae",0,150
"3372","1997.Samson et al.A","Mt Isarog, Philippines",1750,"Ponerinae",0,152
"3373","1998.Fisher.whole","Ambohitsitondroina, Madagascar",25,"Ponerinae",13,153
"3377","1998.Fisher.whole","Ambohitsitondroina, Madagascar",425,"Ponerinae",16,157
"3381","1998.Fisher.whole","Ambohitsitondroina, Madagascar",825,"Ponerinae",21,161
"3382","1998.Fisher.whole","Ambohitsitondroina, Madagascar",875,"Ponerinae",24,162
"3385","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1200,"Ponerinae",16,165
"3389","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1565,"Ponerinae",8,169
"3393","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1985,"Ponerinae",1,173
"3394","2003.Araujo&Fernandes.A","Espinhaco, Brazil",800,"Ponerinae",2,174
"3395","2003.Araujo&Fernandes.A","Espinhaco, Brazil",900,"Ponerinae",2,175
"3396","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1000,"Ponerinae",1,176
"3397","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1100,"Ponerinae",0,177
"3398","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1200,"Ponerinae",0,178
"3399","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1300,"Ponerinae",0,179
"3400","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1400,"Ponerinae",0,180
"3401","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1500,"Ponerinae",0,181
"3402","2003.Hellrigl.G","South Tirol, Italy",200,"Ponerinae",0,182
"3403","2003.Hellrigl.G","South Tirol, Italy",300,"Ponerinae",0,183
"3404","2003.Hellrigl.G","South Tirol, Italy",400,"Ponerinae",0,184
"3405","2003.Hellrigl.G","South Tirol, Italy",500,"Ponerinae",1,185
"3406","2003.Hellrigl.G","South Tirol, Italy",600,"Ponerinae",1,186
"3407","2003.Hellrigl.G","South Tirol, Italy",700,"Ponerinae",1,187
"3408","2003.Hellrigl.G","South Tirol, Italy",800,"Ponerinae",1,188
"3409","2003.Hellrigl.G","South Tirol, Italy",900,"Ponerinae",0,189
"3410","2003.Hellrigl.G","South Tirol, Italy",1000,"Ponerinae",0,190
"3411","2003.Hellrigl.G","South Tirol, Italy",1100,"Ponerinae",0,191
"3412","2003.Hellrigl.G","South Tirol, Italy",1200,"Ponerinae",0,192
"3413","2003.Hellrigl.G","South Tirol, Italy",1300,"Ponerinae",0,193
"3414","2003.Hellrigl.G","South Tirol, Italy",1400,"Ponerinae",0,194
"3415","2003.Hellrigl.G","South Tirol, Italy",1500,"Ponerinae",0,195
"3416","2003.Hellrigl.G","South Tirol, Italy",1600,"Ponerinae",0,196
"3417","2003.Hellrigl.G","South Tirol, Italy",1700,"Ponerinae",0,197
"3418","2003.Hellrigl.G","South Tirol, Italy",1800,"Ponerinae",0,198
"3419","2003.Hellrigl.G","South Tirol, Italy",1900,"Ponerinae",0,199
"3420","2003.Hellrigl.G","South Tirol, Italy",2000,"Ponerinae",0,200
"3421","2003.Hellrigl.G","South Tirol, Italy",2100,"Ponerinae",0,201
"3422","2003.Hellrigl.G","South Tirol, Italy",2200,"Ponerinae",0,202
"3423","2003.Hellrigl.G","South Tirol, Italy",2300,"Ponerinae",0,203
"3424","2003.Hellrigl.G","South Tirol, Italy",2400,"Ponerinae",0,204
"3425","2003.Hellrigl.G","South Tirol, Italy",2500,"Ponerinae",0,205
"3426","2006.Glaser.G","Alps, Austria",400,"Ponerinae",1,206
"3427","2006.Glaser.G","Alps, Austria",500,"Ponerinae",1,207
"3428","2006.Glaser.G","Alps, Austria",600,"Ponerinae",0,208
"3429","2006.Glaser.G","Alps, Austria",700,"Ponerinae",0,209
"3430","2006.Glaser.G","Alps, Austria",800,"Ponerinae",0,210
"3431","2006.Glaser.G","Alps, Austria",900,"Ponerinae",0,211
"3432","2006.Glaser.G","Alps, Austria",1000,"Ponerinae",0,212
"3433","2006.Glaser.G","Alps, Austria",1100,"Ponerinae",0,213
"3434","2006.Glaser.G","Alps, Austria",1200,"Ponerinae",0,214
"3435","2006.Glaser.G","Alps, Austria",1300,"Ponerinae",0,215
"3436","2006.Glaser.G","Alps, Austria",1400,"Ponerinae",0,216
"3437","2006.Glaser.G","Alps, Austria",1500,"Ponerinae",0,217
"3438","2006.Glaser.G","Alps, Austria",1600,"Ponerinae",0,218
"3439","2006.Glaser.G","Alps, Austria",1700,"Ponerinae",0,219
"3440","2006.Glaser.G","Alps, Austria",1800,"Ponerinae",0,220
"3441","2006.Glaser.G","Alps, Austria",1900,"Ponerinae",0,221
"3442","2006.Glaser.G","Alps, Austria",2000,"Ponerinae",0,222
"3443","2006.Glaser.G","Alps, Austria",2100,"Ponerinae",0,223
"3444","2007.Lessard et al.A","Smoky Mtns, USA",379,"Ponerinae",1,224
"3445","2007.Lessard et al.A","Smoky Mtns, USA",403,"Ponerinae",1,225
"3446","2007.Lessard et al.A","Smoky Mtns, USA",440,"Ponerinae",1,226
"3447","2007.Lessard et al.A","Smoky Mtns, USA",462,"Ponerinae",1,227
"3448","2007.Lessard et al.A","Smoky Mtns, USA",511,"Ponerinae",1,228
"3449","2007.Lessard et al.A","Smoky Mtns, USA",520,"Ponerinae",1,229
"3450","2007.Lessard et al.A","Smoky Mtns, USA",625,"Ponerinae",1,230
"3451","2007.Lessard et al.A","Smoky Mtns, USA",656,"Ponerinae",1,231
"3452","2007.Lessard et al.A","Smoky Mtns, USA",719,"Ponerinae",1,232
"3453","2007.Lessard et al.A","Smoky Mtns, USA",786,"Ponerinae",1,233
"3455","2007.Lessard et al.A","Smoky Mtns, USA",941,"Ponerinae",1,235
"3456","2007.Lessard et al.A","Smoky Mtns, USA",988,"Ponerinae",1,236
"3457","2007.Lessard et al.A","Smoky Mtns, USA",1087,"Ponerinae",0,237
"3459","2007.Lessard et al.A","Smoky Mtns, USA",1231,"Ponerinae",0,239
"3460","2007.Lessard et al.A","Smoky Mtns, USA",1342,"Ponerinae",0,240
"3461","2007.Lessard et al.A","Smoky Mtns, USA",1419,"Ponerinae",0,241
"3462","2007.Lessard et al.A","Smoky Mtns, USA",1456,"Ponerinae",0,242
"3463","2007.Lessard et al.A","Smoky Mtns, USA",1530,"Ponerinae",0,243
"3464","2007.Lessard et al.A","Smoky Mtns, USA",1651,"Ponerinae",0,244
"3465","2007.Lessard et al.A","Smoky Mtns, USA",1707,"Ponerinae",0,245
"3466","2007.Lessard et al.A","Smoky Mtns, USA",1742,"Ponerinae",0,246
"3467","2008.Sabu et al.A","Western Ghats, India",300,"Ponerinae",1,247
"3470","2008.Sabu et al.A","Western Ghats, India",600,"Ponerinae",2,250
"3472","2008.Sabu et al.A","Western Ghats, India",800,"Ponerinae",3,252
"3474","2008.Sabu et al.A","Western Ghats, India",1000,"Ponerinae",6,254
"3480","2008.Sabu et al.A","Western Ghats, India",1650,"Ponerinae",0,260
"3481","2011.Burwell&Nakamura.A","McPherson Range, Australia",300,"Ponerinae",13,261
"3483","2011.Burwell&Nakamura.A","McPherson Range, Australia",500,"Ponerinae",15,263
"3485","2011.Burwell&Nakamura.A","McPherson Range, Australia",700,"Ponerinae",13,265
"3487","2011.Burwell&Nakamura.A","McPherson Range, Australia",900,"Ponerinae",11,267
"3489","2011.Burwell&Nakamura.A","McPherson Range, Australia",1100,"Ponerinae",4,269
"3490","2011.Karaman.G","Montenegro",100,"Ponerinae",2,270
"3491","2011.Karaman.G","Montenegro",200,"Ponerinae",1,271
"3492","2011.Karaman.G","Montenegro",300,"Ponerinae",1,272
"3493","2011.Karaman.G","Montenegro",400,"Ponerinae",1,273
"3494","2011.Karaman.G","Montenegro",500,"Ponerinae",1,274
"3495","2011.Karaman.G","Montenegro",600,"Ponerinae",1,275
"3496","2011.Karaman.G","Montenegro",700,"Ponerinae",1,276
"3497","2011.Karaman.G","Montenegro",800,"Ponerinae",1,277
"3498","2011.Karaman.G","Montenegro",900,"Ponerinae",1,278
"3499","2011.Karaman.G","Montenegro",1000,"Ponerinae",0,279
"3500","2011.Karaman.G","Montenegro",1100,"Ponerinae",0,280
"3501","2011.Karaman.G","Montenegro",1200,"Ponerinae",0,281
"3502","2011.Karaman.G","Montenegro",1300,"Ponerinae",0,282
"3503","2011.Karaman.G","Montenegro",1400,"Ponerinae",0,283
"3504","2011.Karaman.G","Montenegro",1500,"Ponerinae",0,284
"3505","2011.Karaman.G","Montenegro",1600,"Ponerinae",0,285
"3506","2011.Karaman.G","Montenegro",1700,"Ponerinae",0,286
"3507","2011.Karaman.G","Montenegro",1800,"Ponerinae",0,287
"3508","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",50,"Ponerinae",24,288
"3509","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",150,"Ponerinae",35,289
"3511","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",300,"Ponerinae",26,291
"3513","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",500,"Ponerinae",27,293
"3518","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1070,"Ponerinae",15,298
"3523","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1500,"Ponerinae",7,303
"3528","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",2000,"Ponerinae",2,308
"3529","2012.Sarnat&Economo.G","Fiji",0,"Ponerinae",12,309
"3530","2012.Sarnat&Economo.G","Fiji",100,"Ponerinae",13,310
"3531","2012.Sarnat&Economo.G","Fiji",200,"Ponerinae",14,311
"3532","2012.Sarnat&Economo.G","Fiji",300,"Ponerinae",17,312
"3533","2012.Sarnat&Economo.G","Fiji",400,"Ponerinae",17,313
"3534","2012.Sarnat&Economo.G","Fiji",500,"Ponerinae",17,314
"3535","2012.Sarnat&Economo.G","Fiji",600,"Ponerinae",15,315
"3536","2012.Sarnat&Economo.G","Fiji",700,"Ponerinae",15,316
"3537","2012.Sarnat&Economo.G","Fiji",800,"Ponerinae",15,317
"3538","2012.Sarnat&Economo.G","Fiji",900,"Ponerinae",10,318
"3539","2012.Sarnat&Economo.G","Fiji",1000,"Ponerinae",8,319
"3540","2012.Sarnat&Economo.G","Fiji",1100,"Ponerinae",3,320
"3541","2012.Sarnat&Economo.G","Fiji",1200,"Ponerinae",1,321
"3542","2012.Sarnat&Economo.G","Fiji",1300,"Ponerinae",1,322
"3543","1963.Gregg.G","Colorado, USA",1000,"Proceratiinae",0,1
"3544","1963.Gregg.G","Colorado, USA",1100,"Proceratiinae",0,2
"3545","1963.Gregg.G","Colorado, USA",1200,"Proceratiinae",0,3
"3546","1963.Gregg.G","Colorado, USA",1300,"Proceratiinae",0,4
"3547","1963.Gregg.G","Colorado, USA",1400,"Proceratiinae",0,5
"3548","1963.Gregg.G","Colorado, USA",1500,"Proceratiinae",0,6
"3549","1963.Gregg.G","Colorado, USA",1600,"Proceratiinae",0,7
"3550","1963.Gregg.G","Colorado, USA",1700,"Proceratiinae",0,8
"3551","1963.Gregg.G","Colorado, USA",1800,"Proceratiinae",0,9
"3552","1963.Gregg.G","Colorado, USA",1900,"Proceratiinae",0,10
"3553","1963.Gregg.G","Colorado, USA",2000,"Proceratiinae",0,11
"3554","1963.Gregg.G","Colorado, USA",2100,"Proceratiinae",0,12
"3555","1963.Gregg.G","Colorado, USA",2200,"Proceratiinae",0,13
"3556","1963.Gregg.G","Colorado, USA",2300,"Proceratiinae",0,14
"3557","1963.Gregg.G","Colorado, USA",2400,"Proceratiinae",0,15
"3558","1963.Gregg.G","Colorado, USA",2500,"Proceratiinae",0,16
"3559","1963.Gregg.G","Colorado, USA",2600,"Proceratiinae",0,17
"3560","1963.Gregg.G","Colorado, USA",2700,"Proceratiinae",0,18
"3561","1963.Gregg.G","Colorado, USA",2800,"Proceratiinae",0,19
"3562","1963.Gregg.G","Colorado, USA",2900,"Proceratiinae",0,20
"3563","1963.Gregg.G","Colorado, USA",3000,"Proceratiinae",0,21
"3564","1963.Gregg.G","Colorado, USA",3100,"Proceratiinae",0,22
"3565","1963.Gregg.G","Colorado, USA",3200,"Proceratiinae",0,23
"3566","1963.Gregg.G","Colorado, USA",3300,"Proceratiinae",0,24
"3567","1963.Gregg.G","Colorado, USA",3400,"Proceratiinae",0,25
"3568","1963.Gregg.G","Colorado, USA",3500,"Proceratiinae",0,26
"3569","1963.Gregg.G","Colorado, USA",3600,"Proceratiinae",0,27
"3570","1963.Gregg.G","Colorado, USA",3700,"Proceratiinae",0,28
"3571","1963.Gregg.G","Colorado, USA",3800,"Proceratiinae",0,29
"3572","1963.Gregg.G","Colorado, USA",3900,"Proceratiinae",0,30
"3573","1963.Gregg.G","Colorado, USA",4000,"Proceratiinae",0,31
"3574","1963.Gregg.G","Colorado, USA",4100,"Proceratiinae",0,32
"3575","1963.Gregg.G","Colorado, USA",4200,"Proceratiinae",0,33
"3576","1982.Allred.G","Utah, USA",700,"Proceratiinae",0,34
"3577","1982.Allred.G","Utah, USA",800,"Proceratiinae",0,35
"3578","1982.Allred.G","Utah, USA",900,"Proceratiinae",0,36
"3579","1982.Allred.G","Utah, USA",1000,"Proceratiinae",0,37
"3580","1982.Allred.G","Utah, USA",1100,"Proceratiinae",0,38
"3581","1982.Allred.G","Utah, USA",1200,"Proceratiinae",0,39
"3582","1982.Allred.G","Utah, USA",1300,"Proceratiinae",0,40
"3583","1982.Allred.G","Utah, USA",1400,"Proceratiinae",0,41
"3584","1982.Allred.G","Utah, USA",1500,"Proceratiinae",0,42
"3585","1982.Allred.G","Utah, USA",1600,"Proceratiinae",0,43
"3586","1982.Allred.G","Utah, USA",1700,"Proceratiinae",0,44
"3587","1982.Allred.G","Utah, USA",1800,"Proceratiinae",0,45
"3588","1982.Allred.G","Utah, USA",1900,"Proceratiinae",0,46
"3589","1982.Allred.G","Utah, USA",2000,"Proceratiinae",0,47
"3590","1982.Allred.G","Utah, USA",2100,"Proceratiinae",0,48
"3591","1982.Allred.G","Utah, USA",2200,"Proceratiinae",0,49
"3592","1982.Allred.G","Utah, USA",2300,"Proceratiinae",0,50
"3593","1982.Allred.G","Utah, USA",2400,"Proceratiinae",0,51
"3594","1982.Allred.G","Utah, USA",2500,"Proceratiinae",0,52
"3595","1982.Allred.G","Utah, USA",2600,"Proceratiinae",0,53
"3596","1982.Allred.G","Utah, USA",2700,"Proceratiinae",0,54
"3597","1982.Allred.G","Utah, USA",2800,"Proceratiinae",0,55
"3598","1982.Allred.G","Utah, USA",2900,"Proceratiinae",0,56
"3599","1982.Allred.G","Utah, USA",3000,"Proceratiinae",0,57
"3600","1982.Allred.G","Utah, USA",3100,"Proceratiinae",0,58
"3601","1982.Allred.G","Utah, USA",3200,"Proceratiinae",0,59
"3602","1982.Allred.G","Utah, USA",3300,"Proceratiinae",0,60
"3603","1982.Allred.G","Utah, USA",3400,"Proceratiinae",0,61
"3604","1982.Moody&Francke.G","W Texas, USA",100,"Proceratiinae",0,62
"3605","1982.Moody&Francke.G","W Texas, USA",200,"Proceratiinae",0,63
"3606","1982.Moody&Francke.G","W Texas, USA",300,"Proceratiinae",0,64
"3607","1982.Moody&Francke.G","W Texas, USA",400,"Proceratiinae",0,65
"3608","1982.Moody&Francke.G","W Texas, USA",500,"Proceratiinae",0,66
"3609","1982.Moody&Francke.G","W Texas, USA",600,"Proceratiinae",0,67
"3610","1982.Moody&Francke.G","W Texas, USA",700,"Proceratiinae",0,68
"3611","1982.Moody&Francke.G","W Texas, USA",800,"Proceratiinae",0,69
"3612","1982.Moody&Francke.G","W Texas, USA",900,"Proceratiinae",0,70
"3613","1982.Moody&Francke.G","W Texas, USA",1000,"Proceratiinae",0,71
"3614","1982.Moody&Francke.G","W Texas, USA",1100,"Proceratiinae",0,72
"3615","1982.Moody&Francke.G","W Texas, USA",1200,"Proceratiinae",0,73
"3616","1982.Moody&Francke.G","W Texas, USA",1300,"Proceratiinae",0,74
"3617","1982.Moody&Francke.G","W Texas, USA",1400,"Proceratiinae",0,75
"3618","1982.Moody&Francke.G","W Texas, USA",1500,"Proceratiinae",0,76
"3619","1982.Moody&Francke.G","W Texas, USA",1600,"Proceratiinae",0,77
"3620","1982.Moody&Francke.G","W Texas, USA",1700,"Proceratiinae",0,78
"3621","1982.Moody&Francke.G","W Texas, USA",1800,"Proceratiinae",0,79
"3622","1982.Moody&Francke.G","W Texas, USA",1900,"Proceratiinae",0,80
"3623","1982.Moody&Francke.G","W Texas, USA",2000,"Proceratiinae",0,81
"3624","1982.Moody&Francke.G","W Texas, USA",2100,"Proceratiinae",0,82
"3625","1982.Moody&Francke.G","W Texas, USA",2200,"Proceratiinae",0,83
"3626","1982.Moody&Francke.G","W Texas, USA",2300,"Proceratiinae",0,84
"3627","1982.Moody&Francke.G","W Texas, USA",2400,"Proceratiinae",0,85
"3628","1983.VanPelt.G","Chisos Mtns, USA",1000,"Proceratiinae",0,86
"3629","1983.VanPelt.G","Chisos Mtns, USA",1100,"Proceratiinae",0,87
"3630","1983.VanPelt.G","Chisos Mtns, USA",1200,"Proceratiinae",0,88
"3631","1983.VanPelt.G","Chisos Mtns, USA",1300,"Proceratiinae",0,89
"3632","1983.VanPelt.G","Chisos Mtns, USA",1400,"Proceratiinae",0,90
"3633","1983.VanPelt.G","Chisos Mtns, USA",1500,"Proceratiinae",0,91
"3634","1983.VanPelt.G","Chisos Mtns, USA",1600,"Proceratiinae",0,92
"3635","1983.VanPelt.G","Chisos Mtns, USA",1700,"Proceratiinae",0,93
"3636","1983.VanPelt.G","Chisos Mtns, USA",1800,"Proceratiinae",0,94
"3637","1983.VanPelt.G","Chisos Mtns, USA",1900,"Proceratiinae",0,95
"3638","1983.VanPelt.G","Chisos Mtns, USA",2000,"Proceratiinae",0,96
"3639","1983.VanPelt.G","Chisos Mtns, USA",2100,"Proceratiinae",0,97
"3640","1983.VanPelt.G","Chisos Mtns, USA",2200,"Proceratiinae",0,98
"3641","1983.VanPelt.G","Chisos Mtns, USA",2300,"Proceratiinae",0,99
"3642","1986.Wheeler&Wheeler.G","Nevada, USA",100,"Proceratiinae",0,100
"3643","1986.Wheeler&Wheeler.G","Nevada, USA",200,"Proceratiinae",0,101
"3644","1986.Wheeler&Wheeler.G","Nevada, USA",300,"Proceratiinae",0,102
"3645","1986.Wheeler&Wheeler.G","Nevada, USA",400,"Proceratiinae",0,103
"3646","1986.Wheeler&Wheeler.G","Nevada, USA",500,"Proceratiinae",0,104
"3647","1986.Wheeler&Wheeler.G","Nevada, USA",600,"Proceratiinae",0,105
"3648","1986.Wheeler&Wheeler.G","Nevada, USA",700,"Proceratiinae",0,106
"3649","1986.Wheeler&Wheeler.G","Nevada, USA",800,"Proceratiinae",0,107
"3650","1986.Wheeler&Wheeler.G","Nevada, USA",900,"Proceratiinae",0,108
"3651","1986.Wheeler&Wheeler.G","Nevada, USA",1000,"Proceratiinae",0,109
"3652","1986.Wheeler&Wheeler.G","Nevada, USA",1100,"Proceratiinae",0,110
"3653","1986.Wheeler&Wheeler.G","Nevada, USA",1200,"Proceratiinae",0,111
"3654","1986.Wheeler&Wheeler.G","Nevada, USA",1300,"Proceratiinae",0,112
"3655","1986.Wheeler&Wheeler.G","Nevada, USA",1400,"Proceratiinae",0,113
"3656","1986.Wheeler&Wheeler.G","Nevada, USA",1500,"Proceratiinae",0,114
"3657","1986.Wheeler&Wheeler.G","Nevada, USA",1600,"Proceratiinae",0,115
"3658","1986.Wheeler&Wheeler.G","Nevada, USA",1700,"Proceratiinae",0,116
"3659","1986.Wheeler&Wheeler.G","Nevada, USA",1800,"Proceratiinae",0,117
"3660","1986.Wheeler&Wheeler.G","Nevada, USA",1900,"Proceratiinae",0,118
"3661","1986.Wheeler&Wheeler.G","Nevada, USA",2000,"Proceratiinae",0,119
"3662","1986.Wheeler&Wheeler.G","Nevada, USA",2100,"Proceratiinae",0,120
"3663","1986.Wheeler&Wheeler.G","Nevada, USA",2200,"Proceratiinae",0,121
"3664","1986.Wheeler&Wheeler.G","Nevada, USA",2300,"Proceratiinae",0,122
"3665","1986.Wheeler&Wheeler.G","Nevada, USA",2400,"Proceratiinae",0,123
"3666","1986.Wheeler&Wheeler.G","Nevada, USA",2500,"Proceratiinae",0,124
"3667","1986.Wheeler&Wheeler.G","Nevada, USA",2600,"Proceratiinae",0,125
"3668","1986.Wheeler&Wheeler.G","Nevada, USA",2700,"Proceratiinae",0,126
"3669","1986.Wheeler&Wheeler.G","Nevada, USA",2800,"Proceratiinae",0,127
"3670","1986.Wheeler&Wheeler.G","Nevada, USA",2900,"Proceratiinae",0,128
"3671","1986.Wheeler&Wheeler.G","Nevada, USA",3000,"Proceratiinae",0,129
"3672","1986.Wheeler&Wheeler.G","Nevada, USA",3100,"Proceratiinae",0,130
"3673","1986.Wheeler&Wheeler.G","Nevada, USA",3200,"Proceratiinae",0,131
"3674","1986.Wheeler&Wheeler.G","Nevada, USA",3300,"Proceratiinae",0,132
"3675","1986.Wheeler&Wheeler.G","Nevada, USA",3400,"Proceratiinae",0,133
"3676","1986.Wheeler&Wheeler.G","Nevada, USA",3500,"Proceratiinae",0,134
"3677","1986.Wheeler&Wheeler.G","Nevada, USA",3600,"Proceratiinae",0,135
"3678","1986.Wheeler&Wheeler.G","Nevada, USA",3700,"Proceratiinae",0,136
"3679","1997.Samson et al.A","Mt Isarog, Philippines",250,"Proceratiinae",0,137
"3681","1997.Samson et al.A","Mt Isarog, Philippines",475,"Proceratiinae",0,139
"3686","1997.Samson et al.A","Mt Isarog, Philippines",900,"Proceratiinae",0,144
"3688","1997.Samson et al.A","Mt Isarog, Philippines",1125,"Proceratiinae",0,146
"3690","1997.Samson et al.A","Mt Isarog, Philippines",1350,"Proceratiinae",0,148
"3692","1997.Samson et al.A","Mt Isarog, Philippines",1550,"Proceratiinae",0,150
"3694","1997.Samson et al.A","Mt Isarog, Philippines",1750,"Proceratiinae",0,152
"3695","1998.Fisher.whole","Ambohitsitondroina, Madagascar",25,"Proceratiinae",2,153
"3699","1998.Fisher.whole","Ambohitsitondroina, Madagascar",425,"Proceratiinae",3,157
"3703","1998.Fisher.whole","Ambohitsitondroina, Madagascar",825,"Proceratiinae",3,161
"3704","1998.Fisher.whole","Ambohitsitondroina, Madagascar",875,"Proceratiinae",4,162
"3707","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1200,"Proceratiinae",3,165
"3711","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1565,"Proceratiinae",2,169
"3715","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1985,"Proceratiinae",0,173
"3716","2003.Araujo&Fernandes.A","Espinhaco, Brazil",800,"Proceratiinae",0,174
"3717","2003.Araujo&Fernandes.A","Espinhaco, Brazil",900,"Proceratiinae",0,175
"3718","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1000,"Proceratiinae",0,176
"3719","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1100,"Proceratiinae",0,177
"3720","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1200,"Proceratiinae",0,178
"3721","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1300,"Proceratiinae",0,179
"3722","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1400,"Proceratiinae",0,180
"3723","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1500,"Proceratiinae",0,181
"3724","2003.Hellrigl.G","South Tirol, Italy",200,"Proceratiinae",0,182
"3725","2003.Hellrigl.G","South Tirol, Italy",300,"Proceratiinae",0,183
"3726","2003.Hellrigl.G","South Tirol, Italy",400,"Proceratiinae",0,184
"3727","2003.Hellrigl.G","South Tirol, Italy",500,"Proceratiinae",0,185
"3728","2003.Hellrigl.G","South Tirol, Italy",600,"Proceratiinae",0,186
"3729","2003.Hellrigl.G","South Tirol, Italy",700,"Proceratiinae",0,187
"3730","2003.Hellrigl.G","South Tirol, Italy",800,"Proceratiinae",0,188
"3731","2003.Hellrigl.G","South Tirol, Italy",900,"Proceratiinae",0,189
"3732","2003.Hellrigl.G","South Tirol, Italy",1000,"Proceratiinae",0,190
"3733","2003.Hellrigl.G","South Tirol, Italy",1100,"Proceratiinae",0,191
"3734","2003.Hellrigl.G","South Tirol, Italy",1200,"Proceratiinae",0,192
"3735","2003.Hellrigl.G","South Tirol, Italy",1300,"Proceratiinae",0,193
"3736","2003.Hellrigl.G","South Tirol, Italy",1400,"Proceratiinae",0,194
